              0         0.
        6.95039         979618
        14.2483    1.84191e+06
        21.9111     3.3452e+06
        29.9571     5.8681e+06
        38.4053    9.95974e+06
         47.276    1.63959e+07
        56.5902    2.62395e+07
        66.3701    4.06451e+07
         76.639    6.07886e+07
        87.4213    8.86918e+07
        98.7428    1.26723e+08
         110.63    1.78156e+08
        123.112    2.43193e+08
        136.218    3.25399e+08
         149.98    4.30431e+08
        164.429     5.6418e+08
        179.601    7.34374e+08
        195.531    9.50404e+08
        212.258    1.22284e+09
        229.821    1.56615e+09
        248.263    1.99668e+09
        267.626    2.52669e+09
        287.958    3.15288e+09
        309.306    3.90484e+09
        331.722    4.81006e+09
        355.259    5.90081e+09
        379.972     7.2225e+09
        405.921    8.81235e+09
        433.167    1.07299e+10
        461.776    1.30462e+10
        491.815    1.58336e+10
        523.357    1.91874e+10
        556.475    2.32293e+10
        591.249    2.80828e+10
        627.762     3.3922e+10
          666.1    4.09156e+10
        706.356    4.91414e+10
        748.624     5.8752e+10
        793.005    6.98764e+10
        839.606      8.233e+10
        888.537    9.23731e+10
        939.914     1.0153e+11
         993.86    1.11828e+11
         1050.5    1.23414e+11
        1109.98    1.36567e+11
        1172.43    1.51505e+11
           1238     1.6852e+11
        1306.85     1.8793e+11
        1379.14    2.10111e+11
        1455.05    2.35499e+11
        1534.75    2.64602e+11
        1618.44    2.98013e+11
        1706.31     3.3643e+11
        1798.58    3.80665e+11
        1895.46    4.31666e+11
        1997.18    4.90548e+11
        2103.99     5.5861e+11
        2216.14    6.37383e+11
         2333.9    7.28662e+11
        2457.55    8.34552e+11
        2587.37    9.57521e+11
        2723.69    1.10047e+12
        2866.83    1.26681e+12
        3017.12    1.46057e+12
        3174.93    1.68644e+12
        3340.62    1.94999e+12
         3514.6    2.25775e+12
        3697.29    2.61743e+12
         3889.1    3.03809e+12
        4090.51    3.53041e+12
        4301.98      4.107e+12
        4524.03    4.78273e+12
        4757.18    5.57509e+12
        5001.99     6.5047e+12
        5259.04      7.596e+12
        5528.94     8.8778e+12
        5812.34     1.0384e+13
        6109.91    1.21544e+13
        6422.36    1.42366e+13
        6750.42    1.66865e+13
        7094.89    1.95703e+13
        7456.59    2.29659e+13
        7836.37    2.69665e+13
        8235.14    3.16824e+13
        8653.85    3.72421e+13
        9093.49    4.37942e+13
        9555.11    5.15108e+13
        10039.8    6.05907e+13
        10548.8    7.12599e+13
        11083.1     8.3773e+13
        11644.3    9.84154e+13
        12233.4    1.15508e+14
          12852     1.3541e+14
        13501.6     1.5852e+14
        14183.6     1.8528e+14
        14899.8     2.1618e+14
        15651.7    2.51763e+14
        16441.2     2.9263e+14
        17270.2    3.39445e+14
        18140.7    3.92942e+14
        19054.7    4.53929e+14
        20014.4    5.23302e+14
          21022    6.02049e+14
        22080.1    6.91262e+14
        23191.1    7.92146e+14
        24357.6    9.06037e+14
        25582.4    1.03441e+15
        26868.5    1.17889e+15
        28218.8    1.34129e+15
        29636.7     1.5236e+15
        31125.5    1.72803e+15
        32688.7    1.95701e+15
        34330.1    2.21325e+15
        36053.6    2.49974e+15
        37863.2    2.81976e+15
        39763.3    3.17697e+15
        41758.4    3.57539e+15
        43853.3    4.01948e+15
        46052.9    4.51417e+15
        48362.5    5.06489e+15
        50787.6    5.67766e+15
        53333.9     6.3591e+15
        56007.6    7.11657e+15
        58814.9    7.95815e+15
        61762.6    8.89279e+15
        64857.7    9.93037e+15
        68107.5    1.10818e+16
        71519.8    1.23591e+16
        75102.8    1.37756e+16
        78864.9     1.5346e+16
          82815    1.70865e+16
        86962.7    1.90149e+16
        91317.8    2.11511e+16
        95890.7    2.35167e+16
         100692    2.61359e+16
         105734    2.90352e+16
         111027    3.22439e+16
         116586    3.57943e+16
         122422    3.97221e+16
         128550    4.40666e+16
         134984    4.88712e+16
         141741     5.4184e+16
         148835    6.00576e+16
         156283    6.65505e+16
         164104    7.37269e+16
         172317     8.1658e+16
         180939    9.04217e+16
         189993    1.00105e+17
         199500    1.10802e+17
         209482    1.22619e+17
         219963    1.35671e+17
         230968    1.50087e+17
         242523    1.66007e+17
         254656    1.83587e+17
         267396    2.02997e+17
         280773    2.24429e+17
         294818    2.48089e+17
         309566    2.74209e+17
         325052    3.03042e+17
         341311    3.34867e+17
         358384    3.69994e+17
         376310    4.08763e+17
         395132    4.51549e+17
         414896    4.98767e+17
         435648    5.50872e+17
         457437    6.08368e+17
         480316     6.7181e+17
         504338     7.4181e+17
         529562    8.19044e+17
         556047    9.04255e+17
         583857    9.98264e+17
         613056    1.10198e+18
         643716    1.21639e+18
         675909    1.34261e+18
         709711    1.48184e+18
         745204    1.63542e+18
         782471    1.80484e+18
         821601     1.9917e+18
