       -2538.98              0
       -2532.03              0
       -2524.73              0
       -2517.07              0
       -2509.02              0
       -2500.57              0
        -2491.7              0
       -2482.39        1.72071
       -2472.61        27.1514
       -2462.34        132.433
       -2451.56        411.296
       -2440.24         1003.9
       -2428.35        2109.21
       -2415.87        3999.44
       -2402.76        7043.68
          -2389        11728.9
       -2374.55        18679.2
       -2359.38        28729.1
       -2343.45        42899.7
       -2326.72        62555.1
       -2309.16        89323.4
       -2290.72         125387
       -2271.35         173281
       -2251.02         236390
       -2229.67         318729
       -2207.26         425254
       -2183.72         562420
       -2159.01         737502
       -2133.06         960010
       -2105.81    1.24168e+06
        -2077.2    1.59579e+06
       -2047.16    2.03982e+06
       -2015.62    2.59497e+06
        -1982.5    3.28692e+06
       -1947.73    4.15347e+06
       -1911.22    5.24482e+06
       -1872.88    6.62228e+06
       -1832.62    8.36726e+06
       -1790.36    1.05877e+07
       -1745.97     1.3419e+07
       -1699.37    1.70383e+07
       -1650.44    2.16854e+07
       -1599.07    2.76779e+07
       -1545.12    3.54554e+07
       -1488.48    4.56583e+07
          -1429    5.91759e+07
       -1366.55    7.72477e+07
       -1300.98    1.01629e+08
       -1232.13    1.34821e+08
       -1159.84    1.80273e+08
       -1083.93    2.42743e+08
       -1004.22    3.28952e+08
       -920.537    4.48602e+08
       -832.664    6.15951e+08
       -740.398    8.51564e+08
       -643.519    1.18506e+09
       -541.795    1.65907e+09
       -434.986    2.33502e+09
       -322.836    3.30197e+09
       -205.078    4.68745e+09
       -81.4328    6.67248e+09
        48.3949    9.51172e+09
        184.714    1.35635e+10
        327.849    1.93223e+10
        478.141    2.74589e+10
        635.947    3.88747e+10
        801.644    5.47584e+10
        975.626    7.66652e+10
        1158.31    1.06432e+11
        1350.12     1.4601e+11
        1551.53    1.98022e+11
           1763    2.65889e+11
        1985.05    3.53465e+11
         2218.2    4.66224e+11
        2463.01    6.10637e+11
        2720.06    7.94714e+11
        2989.97    1.02834e+12
        3273.36    1.32392e+12
        3570.93    1.69635e+12
        3883.38     2.1636e+12
        4211.44    2.75095e+12
        4555.92     3.4884e+12
        4917.61     4.4073e+12
        5297.39    5.54145e+12
        5696.16    6.93379e+12
        6114.87    8.63675e+12
        6554.51    1.07151e+13
        7016.13    1.32404e+13
        7500.84    1.63034e+13
        8009.78    1.99955e+13
        8544.17    2.44195e+13
        9105.28    2.96489e+13
        9694.44    3.58948e+13
        10313.1    4.34048e+13
        10962.6    5.24135e+13
        11644.6    6.31924e+13
        12360.8    7.60546e+13
        13112.7    9.13644e+13
        13902.3    1.09511e+14
        14731.3    1.30961e+14
        15601.7    1.56354e+14
        16515.7    1.86357e+14
        17475.4    2.21701e+14
        18483.1    2.63212e+14
        19541.1    3.11821e+14
        20652.1    3.68576e+14
        21818.6    4.34653e+14
        23043.4    5.11376e+14
        24329.5    6.00229e+14
        25679.8    7.02873e+14
        27097.7    8.21175e+14
        28586.5    9.57223e+14
        30149.7    1.11336e+15
        31791.1    1.29219e+15
        33514.6    1.49666e+15
        35324.2    1.73003e+15
        37224.3    1.99598e+15
        39219.4    2.29859e+15
        41314.3    2.64246e+15
        43513.9    3.03268e+15
        45823.5    3.47498e+15
        48248.6    3.97571e+15
        50794.9    4.54197e+15
        53468.6    5.18163e+15
        56275.9    5.90349e+15
        59223.6    6.71728e+15
        62318.7    7.63384e+15
        65568.5    8.66519e+15
        68980.8    9.82466e+15
        72563.8    1.11271e+16
        76325.9    1.25889e+16
        80276.1    1.42286e+16
        84423.8    1.60666e+16
        88778.9    1.81253e+16
        93351.7    2.04299e+16
        98153.2    2.30079e+16
         103195    2.58897e+16
         108488    2.91095e+16
         114047    3.27046e+16
         119883    3.67166e+16
         126011    4.11912e+16
         132445    4.61789e+16
         139202    5.17356e+16
         146296    5.79232e+16
         153744      6.481e+16
         161565    7.24719e+16
         169778    8.09929e+16
         178400    9.04658e+16
         187454    1.00993e+17
         196961    1.12686e+17
         206943    1.25671e+17
         217424    1.40083e+17
         228429    1.56075e+17
         239984    1.73815e+17
         252117    1.93486e+17
         264857    2.15293e+17
         278234    2.39462e+17
         292279     2.6624e+17
         307027    2.95903e+17
         322513    3.28751e+17
         338772    3.65119e+17
         355845    4.05376e+17
         373771    4.49928e+17
         392593    4.99224e+17
         412357    5.53759e+17
         433109    6.14079e+17
         454898    6.80788e+17
         477777    7.54549e+17
         501799    8.36097e+17
         527023    9.26242e+17
         553508    1.02588e+18
         581318    1.13598e+18
         610517    1.25765e+18
         641177    1.39208e+18
         673370    1.54059e+18
         707172    1.70464e+18
         742665    1.88585e+18
         779932    2.08597e+18
         819062    2.30698e+18
