       -1625.        0.
       -1619.44        956.382
       -1612.49        1356.25
       -1605.19         1908.5
       -1597.53         2663.8
       -1589.48        3685.57
       -1581.04        5059.33
       -1572.17        6888.68
       -1562.85        9301.25
       -1553.07        12465.9
        -1542.8        16586.5
       -1532.02        21909.1
        -1520.7          28752
       -1508.81          37506
       -1496.33        48638.6
       -1483.22        62768.4
       -1469.46        80672.2
       -1455.01         103340
       -1439.84         132024
       -1423.91         168302
       -1407.18         214208
       -1389.62         272249
       -1371.18         345532
       -1351.82         438245
       -1331.48         555896
       -1310.14         705491
       -1287.72         896166
       -1264.18    1.14008e+06
       -1239.47    1.45352e+06
       -1213.52    1.85803e+06
       -1186.27    2.38264e+06
       -1157.67    3.06638e+06
       -1127.63     3.9606e+06
       -1096.09    5.13254e+06
       -1062.97    6.67099e+06
       -1028.19    8.69373e+06
        -991.68    1.13553e+07
       -953.342    1.48587e+07
       -913.086    1.94706e+07
       -870.818    2.55406e+07
       -826.436    3.35257e+07
       -779.836    4.39807e+07
       -730.905     5.7558e+07
       -679.528    7.51019e+07
       -625.582    9.76835e+07
       -568.938    1.26654e+08
       -509.463    1.63791e+08
       -447.013    2.11265e+08
       -381.442    2.72017e+08
       -312.591    3.49785e+08
       -240.298    4.48902e+08
       -164.391    5.73773e+08
       -84.6878    7.29623e+08
      -0.999708     9.2297e+08
        86.8728    1.16224e+09
        179.139    1.45736e+09
        276.018    1.82118e+09
        377.742    2.26887e+09
        484.551    2.81976e+09
        596.701    3.49879e+09
        714.459    4.33827e+09
        838.104    5.37322e+09
        967.932     6.6526e+09
        1104.25    8.24753e+09
        1247.39    1.02183e+10
        1397.68    1.26788e+10
        1555.48    1.57357e+10
        1721.18    1.95559e+10
        1895.16    2.43135e+10
        2077.84    3.02751e+10
        2269.66     3.7711e+10
        2471.06    4.70414e+10
        2682.54      5.872e+10
        2904.59    7.33711e+10
        3137.74    9.17678e+10
        3382.55    1.14859e+11
         3639.6    1.43898e+11
         3909.5    1.80403e+11
         4192.9    2.26336e+11
        4490.47     2.8418e+11
        4802.91     3.5703e+11
        5130.98    4.48858e+11
        5475.45    5.64677e+11
        5837.15    7.10836e+11
        6216.93    8.95406e+11
         6615.7    1.12862e+12
         7034.4    1.42345e+12
        7474.05    1.79629e+12
        7935.67     2.2679e+12
        8420.38    2.86441e+12
        8929.32    3.61877e+12
        9463.71    4.57218e+12
        10024.8    5.77606e+12
          10614    7.29423e+12
        11232.6    9.20558e+12
        11882.2    1.16072e+13
        12564.2    1.46182e+13
        13280.3    1.83836e+13
        14032.3    2.30791e+13
        14821.8    2.89157e+13
        15650.8    3.61451e+13
        16521.3    4.50663e+13
        17435.2    5.60314e+13
        18394.9    6.94544e+13
        19402.6    8.58183e+13
        20460.7    1.05685e+14
        21571.6    1.29706e+14
        22738.1    1.58629e+14
        23962.9    1.93315e+14
          25249    2.34747e+14
        26599.4    2.84044e+14
        28017.3    3.42479e+14
        29506.1     4.1149e+14
        31069.3    4.92699e+14
        32710.7    5.87927e+14
        34434.1    6.99216e+14
        36243.8    8.28848e+14
        38143.9    9.79371e+14
          40139    1.15363e+15
        42233.9    1.35479e+15
        44433.5     1.5864e+15
        46743.1    1.85237e+15
        49168.1    2.15711e+15
        51714.5    2.50548e+15
        54388.1    2.90292e+15
        57195.4    3.35546e+15
        60143.1    3.86981e+15
        63238.2    4.45343e+15
        66488.1    5.11463e+15
        69900.4    5.86264e+15
        73483.3     6.7077e+15
        77245.4    7.66124e+15
        81195.6    8.73594e+15
        85343.3    9.94591e+15
        89698.4    1.13069e+16
        94271.2    1.28363e+16
        99072.7    1.45535e+16
         104114    1.64799e+16
         109408    1.86391e+16
         114966    2.10573e+16
         120802    2.37635e+16
         126931    2.67897e+16
         133365    3.01715e+16
         140121    3.39478e+16
         147215     3.8162e+16
         154664    4.28621e+16
         162485     4.8101e+16
         170697    5.39375e+16
         179320    6.04365e+16
         188374    6.76694e+16
         197880    7.57154e+16
         207862    8.46617e+16
         218343     9.4605e+16
         229348    1.05652e+17
         240904    1.17922e+17
         253037    1.31543e+17
         265777     1.4666e+17
         279153    1.63433e+17
         293199    1.82037e+17
         307947    2.02667e+17
         323432    2.25538e+17
         339692    2.50886e+17
         356764    2.78973e+17
         374690    3.10088e+17
         393513     3.4455e+17
         413276    3.82712e+17
         434028    4.24962e+17
         455817    4.71727e+17
         478696    5.23481e+17
         502719    5.80744e+17
         527943    6.44091e+17
         554428    7.14156e+17
         582237    7.91639e+17
         611437    8.77312e+17
         642097    9.72028e+17
         674289    1.07673e+18
         708092    1.19244e+18
         743584    1.32032e+18
         780852    1.46162e+18
         819982    1.61774e+18
