        -2437.5              0
        -1771.4        169.562
       -1731.15        5549.58
       -1688.88        38889.7
        -1644.5         146737
        -1597.9         414940
       -1548.97         998534
       -1497.59    2.16031e+06
       -1443.64     4.3159e+06
          -1387    8.11777e+06
       -1327.52    1.46025e+07
       -1265.07    2.53809e+07
        -1199.5    4.28276e+07
       -1130.65    7.03455e+07
       -1058.36     1.1276e+08
       -982.452     1.7705e+08
       -902.749     2.7336e+08
       -819.061    4.16574e+08
       -731.189    6.28493e+08
       -638.922    9.41078e+08
       -542.043    1.40009e+09
        -440.32    2.07159e+09
        -333.51    3.05048e+09
        -221.36    4.47083e+09
       -103.602    6.52179e+09
         20.043    9.47309e+09
        149.871    1.37062e+10
         286.19    1.97514e+10
        429.325     2.8326e+10
        579.617    4.03903e+10
        737.423    5.72113e+10
         903.12    8.04471e+10
         1077.1    1.12244e+11
        1259.78    1.55374e+11
         1451.6    2.13359e+11
           1653    2.90683e+11
        1864.48    3.93016e+11
        2086.53    5.26776e+11
        2319.68    6.98969e+11
        2564.49    9.18567e+11
        2821.54    1.19691e+12
        3091.44    1.54676e+12
        3374.84    1.98537e+12
        3672.41    2.53278e+12
        3984.85    3.20903e+12
        4312.92    4.04422e+12
        4657.39    5.07159e+12
        5019.09     6.3359e+12
        5398.87    7.89831e+12
        5797.64    9.83146e+12
        6216.34     1.2219e+13
        6655.99    1.51639e+13
        7117.61     1.8788e+13
        7602.32    2.32364e+13
        8111.26    2.86805e+13
        8645.65    3.53076e+13
        9206.75    4.33288e+13
        9795.92    5.29867e+13
        10414.5    6.45255e+13
        11064.1    7.81718e+13
        11746.1    9.44378e+13
        12462.3    1.13842e+14
        13214.2    1.36921e+14
        14003.7    1.64287e+14
        14832.7    1.96642e+14
        15703.2    2.34783e+14
        16617.2    2.79616e+14
        17576.9    3.32168e+14
        18584.5    3.93594e+14
        19642.6    4.65195e+14
        20753.5    5.48434e+14
        21920.1    6.44938e+14
        23144.9    7.56533e+14
        24430.9    8.85248e+14
        25781.3    1.03335e+15
        27199.2    1.20334e+15
          28688    1.39803e+15
        30251.2    1.62051e+15
        31892.6    1.87424e+15
        33616.1    2.16306e+15
        35425.7     2.4912e+15
        37325.8    2.86339e+15
        39320.9    3.28483e+15
        41415.8     3.7613e+15
        43615.4    4.29918e+15
          45925    4.90558e+15
        48350.1    5.58834e+15
        50896.4    6.35618e+15
        53570.1    7.21875e+15
        56377.4    8.18674e+15
        59325.1    9.27191e+15
        62420.2    1.04873e+16
          65670    1.18472e+16
        69082.3    1.33675e+16
        72665.3    1.50658e+16
        76427.3    1.69616e+16
        80377.5    1.90763e+16
        84525.2    2.14337e+16
        88880.3    2.40599e+16
        93453.2    2.69841e+16
        98254.7    3.02381e+16
         103296    3.38573e+16
         108590    3.78808e+16
         114148    4.23522e+16
         119984    4.73193e+16
         126112    5.28352e+16
         132547    5.89584e+16
         139303    6.57531e+16
         146397    7.32904e+16
         153846    8.16487e+16
         161667    9.09146e+16
         169879    1.01184e+17
         178502    1.12562e+17
         187556    1.25165e+17
         197062    1.39121e+17
         207044    1.54573e+17
         217525    1.71677e+17
         228530    1.90606e+17
         240086     2.1155e+17
         252219     2.3472e+17
         264959    2.60348e+17
         278335     2.8869e+17
         292381    3.20027e+17
         307129    3.54673e+17
         322614    3.92971e+17
         338874      4.353e+17
         355946     4.8208e+17
         373872     5.3377e+17
         392695    5.90882e+17
         412458    6.53975e+17
         433210    7.23671e+17
         454999    8.00653e+17
         477878    8.85673e+17
         501901    9.79565e+17
         527125    1.08324e+18
         553610    1.19772e+18
         581419    1.32412e+18
         610619    1.46366e+18
         641279     1.6177e+18
         673471    1.78774e+18
         707274    1.97543e+18
         742766    2.18259e+18
         780033    2.41122e+18
         819164    2.66355e+18
